"","Year","Week_no","State","District","Location","Total","Outbreak_Duration"
"2803",2015,13,"Selangor","Petaling","Seksyen 15 ( Kaw Perindustrian B : Jln 15/7 - 15/16, Jln 15/20-21)",10,48
"2804",2015,13,"Selangor","Hulu Langat","Seksyen 1 Bandar Teknologi",8,47
"2805",2015,13,"Selangor","Petaling","Ss 17/2 ",10,47
"2806",2015,13,"Selangor","Petaling","Tmn Puchong Permai (Flat 38 Blok A)",9,46
"2807",2015,13,"Selangor","Barat Daya","Flat Sri Bayu",8,45
"2808",2015,13,"Selangor","Petaling","Usj 18",10,44
"2809",2015,13,"Sabah","Penampang","Kg. Nosoob Baru",16,44
"2810",2015,13,"P.Pinang","Barat Daya","Bandar Baru Teluk Kumbar",18,43
"2811",2015,13,"Selangor","Hulu Langat","Jalan Tkp 1-14 Taman Kantan Permai",12,43
"2812",2015,13,"Selangor","Petaling","Tm Pjs 1 Apt Tmn Petaling Utama (Blok A-D : Jln Pjs 1/52)",8,43
"2813",2015,13,"Perak","Kinta","Tmn Silibin",11,42
"2814",2015,13,"Selangor","Petaling","Usj 1/2",6,42
"2815",2015,13,"Perak","Kinta","Tmn Ehsan",10,41
"2816",2015,13,"Selangor","Hulu Langat","Jalan 4/4 Seksyen 4 Bandar Baru Bangi",6,41
"2817",2015,13,"Selangor","Petaling","Seksyen 23 (Teres A : Jln 23/6-23/12)",5,41
"2818",2015,13,"Perak","Kinta","Kawasan Perindustrian Tasek",10,40
"2819",2015,13,"Selangor","Petaling","Seksyene 2",9,40
"2820",2015,13,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy A : Blok 1-2)",8,40
"2821",2015,13,"Selangor","Petaling","Ss 17/3",14,40
"2822",2015,13,"Selangor","Petaling","Tmn Puchong Prima (Lotus@Teratai)",11,40
"2823",2015,13,"Perak","Kinta","Tmn Tasek Jaya",14,38
"2824",2015,13,"Perak","Kinta","Tmn Tasek Mewah",8,38
"2825",2015,13,"Perak","Kinta","Tmn Wing Onn",11,38
"2826",2015,13,"Selangor","Petaling","Seksyen U5 (Subang Pelangi : Jln U5/122-U5/136C & Jln U5/AK, AJ,AH & AG)",10,36
"2827",2015,13,"Selangor","Petaling","Usj 16",8,36
"2828",2015,13,"Selangor","Gombak","Tmn Selaseh Fasa 2",4,35
"2829",2015,13,"Selangor","Petaling","Usj 14 (Subang Perdana Goodyear Court 7)",14,35
"2830",2015,13,"Selangor","Hulu Langat","Jalan DP 4 Bandar Damai Perdana",10,34
"2831",2015,13,"Selangor","Petaling","Seksyen 28 (Flat A : Blok 1,3,5,7,9,11,13,15,17,19)",8,34
"2832",2015,13,"Selangor","Petaling","Kd Pju 5 Seksyen 5 Sepah Puteri (Jalan 5/20-5/27)",4,34
"2833",2015,13,"Perak","Kinta","Anjung Bercham Megah",5,33
"2834",2015,13,"Selangor","Hulu Langat","Jalan 2/3 Seksyen 2 Bandar Sri Putra",9,33
"2835",2015,13,"Selangor","Hulu Langat","Jalan St 1-11  Taman Sri Tanjung",8,33
"2836",2015,13,"Selangor","Petaling","Usj 9/5",13,33
"2837",2015,13,"Selangor","Sepang","Apt Rosana Villa",6,33
"2838",2015,13,"Selangor","Hulu Langat","Pandan Villa Kondo Pandan Indah",4,32
"2839",2015,13,"Selangor","Petaling","Tm Pjs 4 Tmn Indah Jaya (Teres B : Jln Pjs 4/2, 4,8,9,10,19,21)",6,32
"2840",2015,13,"Perak","Kinta","Kg Simee",8,32
"2841",2015,13,"Selangor","Petaling","Seksyen U6 (Kg Baru Subang E : Jln 2C)",7,32
"2842",2015,13,"Selangor","Hulu Langat","Grandner Tower Pandan Indah",5,31
"2843",2015,13,"Selangor","Petaling","Seksyen 17 Teres A (Jln 17/2-17/15)",11,31
"2844",2015,13,"Selangor","Petaling","Ss 19/1",6,31
"2845",2015,13,"Selangor","Petaling","Bandar Kinrara 4 (Jln Bk 4/1 Sebahagian 4/2-4/4)",7,31
"2846",2015,13,"Selangor","Petaling","Seksyen U6 (Taman Subang Baru)",6,31
"2847",2015,14,"Selangor","Petaling","Seksyen 7 (Pusat Komersial A : Jln Aa 7/Aa- Ac 7/Ac, T 7/T- Z 7/Z)",279,235
"2848",2015,14,"Selangor","Petaling","Sri Pjs 8 Mentari Court",180,188
"2849",2015,14,"Selangor","Petaling","Pjs 9 /1(Lagoon Perdana & Rumah Kedai)",148,167
"2850",2015,14,"Selangor","Petaling","Seksyen U2 (Teres C : U2/15-28)",79,158
"2851",2015,14,"Perak","Kinta","Kg Das Tambahan 2",70,156
"2852",2015,14,"Perak","Kinta","Kg Baru Buntong",69,142
"2853",2015,14,"Selangor","Hulu Langat","Kuis",62,138
"2854",2015,14,"Selangor","Petaling","Ss 18/4",41,134
"2855",2015,14,"Perak","Kinta","Kg Sg Tapah Tambahan",68,132
"2856",2015,14,"Perak","Kinta","Tmn lpoh Jaya",43,129
"2857",2015,14,"Perak","Kinta","Tmn Cempaka",71,128
"2858",2015,14,"Perak","Kinta","Kg Baru Kuala Kuang",59,123
"2859",2015,14,"Perak","Kinta","Bandar Lahat Baru",47,122
"2860",2015,14,"Perak","Kinta","Tmn Bersatu",28,120
"2861",2015,14,"Selangor","Petaling","Seksyen 7 (Teres E : Jln 7/29-7/35)",143,120
"2862",2015,14,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil : Blok 1 - 18)",71,119
"2863",2015,14,"Selangor","Hulu Langat","Jalan Taming Kiri Taman Taming Jaya",21,113
"2864",2015,14,"Selangor","Petaling","Du Ss 2 ( 1 )",37,111
"2865",2015,14,"Selangor","Petaling","Bt 13 Kg Kenangan",31,111
"2866",2015,14,"Selangor","Hulu Langat","Flat Sri Nilam Bandar Baru Ampang",60,109
"2867",2015,14,"Selangor","Petaling","Bl Pju 6a Kg Sg Kayu Ara 5 ( Jln Teratai, Melur, Mawar, Melati)",31,107
"2868",2015,14,"Selangor","Petaling","Usj 1 (Angsana Appt)",53,104
"2869",2015,14,"Selangor","Gombak","Tmn Rawang Perdana",29,103
"2870",2015,14,"Selangor","Petaling","Tmn Puchong Utama 7 Court 2",41,101
"2871",2015,14,"Perak","Kinta","Rapat Setia",37,100
"2872",2015,14,"Selangor","Petaling","Dun Bg Seksyen 14 Teres A: Jln 14/1 - Jln 14/28",43,100
"2873",2015,14,"Perak","Kinta","Rumah Pangsa Sri Kepayang",35,99
"2874",2015,14,"Perak","Kinta","Tmn Pertama",30,98
"2875",2015,14,"Selangor","Sepang","Mutiara Ville Cyberjaya",50,98
"2876",2015,14,"Selangor","Petaling","Tm Pjs 3 Sri Manja Court ( Jln Pjs 3/44 )",38,96
"2877",2015,14,"Sabah","Kota Kinabalu","Taman Fu Yen Ph.5",71,95
"2878",2015,14,"Selangor","Petaling","Ss 14/1",25,92
"2879",2015,14,"Perak","Kinta","Tmn Meru Jaya",39,91
"2880",2015,14,"Selangor","Hulu Langat","Hostel Gmi Bangi",45,90
"2881",2015,14,"Selangor","Hulu Langat","Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi",24,90
"2882",2015,14,"Selangor","Petaling","Pst Bdr Puchong ( Jln Bandar & Qts Bomba)",21,90
"2883",2015,14,"Selangor","Petaling","Tmn Puchong Perdana 4 (Biok A-G)",24,90
"2884",2015,14,"Selangor","Petaling","Seksyen 18 (Jin 18/3 Flat A : Blok2-10)",20,87
"2885",2015,14,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52 -58)",90,87
"2886",2015,14,"Selangor","Petaling","Seksyen 13 ( Pangsapuri Perdana)",53,86
"2887",2015,14,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy B: Blok 3- 8)",24,86
"2888",2015,14,"Perak","Kinta","Tmn Sri Dermawan",27,86
"2889",2015,14,"Selangor","Petaling","Dun Bg Seksyen 14 Teres B : Jln 14/29- Jln 14/49",28,83
"2890",2015,14,"Selangor","Hulu Langat","Taman Bangi lndah",27,82
"2891",2015,14,"Selangor","Gombak","Appt Desa 1",61,81
"2892",2015,14,"Perak","Kinta","Kg Bercham",27,80
"2893",2015,14,"Selangor","Hulu Langat","Appt Bangi ldaman Bandar Baru Bangi",13,80
"2894",2015,14,"Selangor","Petaling","Pjs 9/2 - Pjs 9/30",23,78
"2895",2015,14,"Selangor","Sepang","The Arc Condo",20,77
"2896",2015,14,"Perak","Kinta","Kg Manjoi",20,75
"2897",2015,14,"Selangor","Sepang","Taman Seroja",18,74
"2898",2015,14,"Selangor","Petaling","Kt Pju 1a Vista Subang",31,73
"2899",2015,14,"Selangor","Gombak","Bdr Country Home Fasa 1",26,71
"2900",2015,14,"Selangor","Hulu Langat","Taman Bukit Angsana",13,70
"2901",2015,14,"Selangor","Gombak","Tmn Wangsa Permai",20,69
"2902",2015,14,"Selangor","Petaling","Kt Seksyen 20 Teres A",14,68
"2903",2015,14,"Selangor","Petaling","Usj 6/1 (Subang Perdana Goodyear Court 1)",18,68
"2904",2015,14,"Selangor","Petaling","Seksyen 19 ( Flat A Jln 19/15 Blok 1 - 5)",27,65
"2905",2015,14,"Selangor","Petaling","Taman Lestari Perdana (Sri lndah Apt)",16,65
"2906",2015,14,"Selangor","Petaling","Tmn Puchong Perdana (Jin Anggerik)",11,65
"2907",2015,14,"Selangor","Petaling","Seksyen 27 (Flat C : Blok 31 -36)",10,65
"2908",2015,14,"Selangor","Petaling","Kd Pju 1a Pacific Place",14,62
"2909",2015,14,"Selangor","Petaling","Bt 13 Kg Tengah",22,62
"2910",2015,14,"Selangor","Petaling","Usj 16 (Sri Tanjung Appt)",34,61
"2911",2015,14,"Perak","Kinta","Tmn Perpaduan",21,60
"2912",2015,14,"Selangor","Hulu Langat","Jalan 2/4 Seksyen 2 Bandar Sri Putra",9,59
"2913",2015,14,"Selangor","Petaling","Usj 14 (Subang Perdana Goodyear Court 9)",22,59
"2914",2015,14,"Selangor","Gombak","Kg Nakhoda",16,58
"2915",2015,14,"Selangor","Petaling","Seksyen 15 ( Kaw Perindustrian B : Jln 15/7 -15/16, Jln 15/20-21 )",13,55
"2916",2015,14,"Selangor","Gombak","Kg Sg Bakau",13,53
"2917",2015,14,"Selangor","Petaling","Tmn Puchong Permai (Flat 38 Blok A)",9,53
"2918",2015,14,"Selangor","Hulu Langat","Seksyen 1 Bandar Teknologi",8,53
"2919",2015,14,"Selangor","Petaling","Ss 17/2",10,53
"2920",2015,14,"P Pinang","Barat Daya","Flat Sri Bayu",10,52
"2921",2015,14,"Selangor","Petaling","Usj 18",11,51
"2922",2015,14,"Sabah","Penampang","Kg.Nosoob Baru",16,51
"2923",2015,14,"P Pinang","Barat Daya","Bandar Baru Teluk Kumbar",19,50
"2924",2015,14,"Selangor","Petaling","Tm Pjs 1 Apt Tmn Petaling Utama ( Blok A - D : Jln Pjs 1/52)",10,50
"2925",2015,14,"Selangor","Hulu Langat","Jalan Tkp 1-14 Taman Kantan Permai",12,49
"2926",2015,14,"Selangor","Hulu Langat","Jalan 4/4 Seksyen 4 Bandar Baru Bangi",8,48
"2927",2015,14,"Selangor","Petaling","Seksyen 23 (Teres A: Jln 23/6 -23/12)",6,48
"2928",2015,14,"Perak","Kinta","Kwsn Perindustrian Tasek",12,47
"2929",2015,14,"Selangor","Petaling","Seksyen 2",10,47
"2930",2015,14,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy A: Blok 1 -2)",9,47
"2931",2015,14,"Selangor","Petaling","Sri Pjs 10 (Teres D : Jln Pjs 10/15, 15a, 10/18, 10/20,10/22, 10/26a, 10/26c) ",8,47
"2932",2015,14,"Selangor","Petaling","Ss 17/3",15,47
"2933",2015,14,"Selangor","Petaling","Tmn Puchong Prima (Lotus@Teratai)",12,47
"2934",2015,14,"Perak","Kinta","Tmn Tasek Jaya",14,45
"2935",2015,14,"Perak","Kinta","Tmn Tasek Mewah",10,45
"2936",2015,14,"Perak","Kinta","Tmn Wing Onn",11,44
"2937",2015,14,"Selangor","Petaling","Seksyen U5 ( Subang Pelangi : Jln U5/122- U5/136c & Jln U5/Ak, Aj, Ah & Ag)",13,43
"2938",2015,14,"Selangor","Petaling","Usj 16",9,43
"2939",2015,14,"Selangor","Petaling","Usj 14 ( Subang Perdana Goodyear Court 7)",14,42
"2940",2015,14,"Selangor","Petaling","Seksyen 28 ( Flat A : Blok 1, 3,5, 7, 9, 11, 13, 15, 17,19)",10,41
"2941",2015,14,"Selangor","Hulu Langat","Jalan 2/3 Seksyen 2 Bandar Sri Putra",9,40
"2942",2015,14,"Selangor","Petaling","Bl Pju 10 Apt Saujana 1 ( Blok A,B,C,D,E,F,L,M)",8,40
"2943",2015,14,"Selangor","Petaling","Usj 9/5",13,40
"2944",2015,14,"Perak","Kinta","Kg Simee",9,39
"2945",2015,14,"Selangor","Hulu Langat","Jalan St 1-11 Taman Sri Tanjung",8,39
"2946",2015,14,"Selangor","Hulu Langat","GrandnerTowerPandan lndah",6,38
"2947",2015,14,"Selangor","Petaling","Seksyen 17 Teres A (Jin 17/2-17/15)",15,38
"2948",2015,14,"Selangor","Petaling","Ss 19/1",6,38
"2949",2015,14,"Selangor","Petaling","Bandar Kinrara 4 ( Jln Bk 4/1 Sebahagian 4/2-4/4 )",8,38
"2950",2015,14,"Selangor","Petaling","Seksyen U6 (Taman Subang Baru)",8,38
"2951",2015,14,"Selangor","Petaling","Tm Seksyen 1 (Teres A: Jln 1/4-6,8-10,12,14,15,17,19,21,26)",5,37
"2952",2015,14,"Perak","Kinta","Tmn Kin Mee",9,36
"2953",2015,14,"Selangor","Petaling","Seksyen U10 ( Sunway Alam Suria Teres C: Jln U10/43- U10/50)",9,35
"2954",2015,14,"Selangor","Petaling","Taman Puchong lndah 3",5,34
"2955",2015,14,"Selangor","Hulu Langat","Jalan 49-69 Taman Bukit Mewah",7,33
"2956",2015,14,"Selangor","Petaling","Usj 11/3",4,33
"2957",2015,14,"Selangor","Hulu Langat","Pangsapuri Delima Taman Pinggiran Delima",5,32
"2958",2015,14,"Selangor","Hulu Langat","Rumah Pkns Bangi Lama",6,32
"2959",2015,14,"Perak","Kinta","Tmn Tasek Damai",5,31
"2960",2015,14,"Selangor","Petaling","Bt 13 Kg Baru Sri Puchong",4,31
"2961",2015,14,"Selangor","Petaling","Ss 15/5 (Teres)",5,31
"2962",2015,15,"Selangor","Petaling","Seksyen 7 (Pusat Komersial A : Jln AA 7/AA-AC 7/AC, T 7/T--Z 7/Z)",279,242
"2963",2015,15,"Selangor","Petaling","Seksyen Pjs 8 Mentari Court",186,195
"2964",2015,15,"Selangor","Petaling","Pjs 9/1 (Lagoon Perdana & Rumah Kedai)",148,173
"2965",2015,15,"Selangor","Petaling","Seksyen U2 (Teres C : U2/15-28)",80,165
"2966",2015,15,"Perak","Kinta","Kg Das Tambahan 2",73,163
"2967",2015,15,"Perak","Kinta","Kg Das Tambahan 2",74,149
"2968",2015,15,"Selangor","Hulu Langat","Kg Baru Buntong",63,145
"2969",2015,15,"Selangor","Petaling","Kuis Ss 18/4",41,141
"2970",2015,15,"Perak","Kinta","Kg Sg Tapah Tambahan",69,139
"2971",2015,15,"Perak","Kinta","Tmn Cempaka",78,135
"2972",2015,15,"Perak","Kinta","Bandar Lahat Baru",49,129
"2973",2015,15,"Perak","Kinta","Tmn Bersatu",28,127
"2974",2015,15,"Selangor","Petaling","Seksyen 7 (Teres E : Jln 7/29-7/35)",143,127
"2975",2015,15,"Selangor","Petaling","Seksyen 15 (Dataran Otomobil : Blok 1-18)",76,126
"2976",2015,15,"Selangor","Hulu Langat","Jaln Taming Kiri Taman Taming Jaya",22,120
"2977",2015,15,"Selangor","Petaling","Bt 15 Kg Kenangan",62,118
"2978",2015,15,"Selangor","Petaling","Usj 1 (Angsana Appt)",58,111
"2979",2015,15,"Selangor","Gombak","Tmn Rawang Perdana",30,110
"2980",2015,15,"Selangor","Petaling","Dun Bg Seksyen 14 Teres A L : Jln 14/1-Jln14/28",43,107
"2981",2015,15,"Selangor","Petaling","Tmn Puchong Utama 7 Court 2",41,107
"2982",2015,15,"Perak","Kinta","Rumah Pangsa Seri Kepayang",36,106
"2983",2015,15,"Perak","Kinta","Tmn Pertama ",31,105
"2984",2015,15,"Selangor","Sepang","Mutiara Ville Cyberjaya",51,105
"2985",2015,15,"Selangor","Petaling","Petaling Ss 14/1",25,99
"2986",2015,15,"Selangor","Hulu Langat","Hostel GMI Bangi",46,97
"2987",2015,15,"Selangor","Petaling","Tmn Puchong Perdana 4 (Flat Blok A-G)",25,97
"2988",2015,15,"Perak","Kinta","Tmn Meru Jaya",39,97
"2989",2015,15,"Selangor","Hulu Langat","Jalan8/1-15 Seksyen 8 Bandar Baru Bangi",24,96
"2990",2015,15,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52-58)",91,94
"2991",2015,15,"Selangor","Petaling","Seksyen 13 (Pangsapuri Perdana)",54,93
"2992",2015,15,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy B : Blok 3-8)",25,93
"2993",2015,15,"Selangor","Petaling","Dun Seksyen 14 Teres B : Jln 14/29- Jln 14/49",30,90
"2994",2015,15,"Selangor","Gombak","Appt Desa 1",65,88
"2995",2015,15,"Selangor","Hulu Langat","Taman Bangi Indah",27,88
"2996",2015,15,"Peral","Kinta","Kg Bercham",27,87
"2997",2015,15,"Selangor","Petaling","Pjs 9/2-Pjs 9/30",25,85
"2998",2015,15,"Selangor","Sepang","The Arc Condo",21,84
"2999",2015,15,"Perak","Kinta","Kg Manjoi",26,82
"3000",2015,15,"Selangor","Sepang","Taman Seroja",18,81
"3001",2015,15,"Selangor","Petaling","Kt Pju 1A Vista Subang",31,80
"3002",2015,15,"Selangor","Gombak","Bdr Country Home Fasa 1",26,78
"3003",2015,15,"Selangor","Gombak","Tmn Wangsa Permai",20,76
"3004",2015,15,"Selangor","Petaling","Kt Seksyen 20 Teres A",14,75
"3005",2015,15,"Selangor","Petaling","Seksyen 19 (Flat A Jln 19/15 Blok 1-5)",27,72
"3006",2015,15,"Selangor","Petaling","Tmn Puchong Perdana 5 (Jln Anggerik)",14,72
"3007",2015,15,"Selangor","Petaling","Usj 16 ( Sri Tanjung Appt)",36,68
"3008",2015,15,"Selangor","Petaling"," Usj 14 (Subang Perdana Goodyear Court 9)",23,66
"3009",2015,15,"Selangor","Petaling","Seksyen 15 (Kaw Perindustrian B : Jln 15/7-15/16, Jln 15/20-21)",15,62
"3010",2015,15,"Selangor","Petaling","Ss 17/2",11,61
"3011",2015,15,"Selangor","Gombak","Kg Sg Bakau",14,60
"3012",2015,15,"P.pinang","Barat Daya","Flat Sri Bayu",10,59
"3013",2015,15,"Selangor","Petaling","Usj 18",11,58
"3014",2015,15,"P.Pinang","Barat Daya","Bandar Baru Teluk Kumbar",19,57
"3015",2015,15,"Selangor","Petaling","Tm Pjs 1 Apt Tmn Petaling Utama (Blok A-D : Jln Pjs 1/52)",12,57
"3016",2015,15,"Selangor","Hulu Langat","Jalan 4/4 Seksyen 4 Bandar Baru Bangi",9,55
"3017",2015,15,"Perak","Kinta","Kwsn Perindustrian Tasek",16,54
"3018",2015,15,"Selangor","Petaling","Seksyen 2",12,54
"3019",2015,15,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy A : Blok 1-2)",9,54
"3020",2015,15,"Selangor","Petaling","Ss 17/3",16,54
"3021",2015,15,"Selangor","Petaling","Seksyen 23 (Teres A : Jln 23/6-23/12)",6,54
"3022",2015,15,"Perak","Kinta","Tmn Tasek Jaya",14,51
"3023",2015,15,"Selangor","Petaling","Seksyen U5 (Subang Pelangi : Jln U5/122-U5/136& Jln U5/AK, AH & AG)",15,50
"3024",2015,15,"Selangor","Petaling","Usj 16 ",10,50
"3025",2015,15,"Selangor","Petaling","Seksyen 28 (Flat A : Blok 1,3,5,7,9,11,13,15,17,19)",10,48
"3026",2015,15,"Perak","Kinta","Kg Simee",9,46
"3027",2015,15,"Selangor","Hulu Langat","Grandner Tower Pandan Indah",6,45
"3028",2015,15,"Selangor","Petaling","Seksyen 17 Teres A (Jln 17/2-17/15)",16,45
"3029",2015,15,"Selangor","Petaling","Ss 19/1",7,45
"3030",2015,15,"Selangor","Petaling","Bdr Kinrara 4 (Jln 4/1 & Sebahagian 4/2-4/4)",13,45
"3031",2015,15,"Selangor","Petaling","Seksyen U6 (Taman Subang Baru)",8,45
"3032",2015,15,"Perak","Kinta","Tmn Kin Mee",9,43
"3033",2015,15,"Selangor","Petaling","Seksyen U10 (Sunway Alam Suria Teres C : Jln U10/43-U10/50)",9,42
"3034",2015,15,"Selangor","Hulu Langat","Jalan 49-69 Taman Bukit Mewah",11,40
"3035",2015,15,"Selangor","Petaling","Usj 11/3",6,40
"3036",2015,15,"Selangor","Hulu Langat","Rumah PKNS Bangi Lama",7,39
"3037",2015,15,"Perak","Kinta","Tmn Tasek Damai",8,38
"3038",2015,15,"Perak","Kinta","Tmn Sri Desa",8,37
"3039",2015,15,"Selangor","Gombak","Tmn Melawati (F)",6,37
"3040",2015,15,"Selangor","Petaling","Ss 15/5 (Teres)",5,37
"3041",2015,15,"Perak","Kinta","KWSN Perindustrian Silibin",12,36
"3042",2015,15,"Selangor","Hulu Langat","Jalan 2 Taman Cheras Jaya",15,36
"3043",2015,15,"Selangor","Petaling","Tmn Sg. Besi Indah 2",5,36
"3044",2015,15,"Selangor","Petaling","Kd Pju 5 Cova Villa",9,35
"3045",2015,15,"Selangor","Petaling","Seksyen U5 (Mutiara Subang Kaw Perindustrian B : Jln U5/10, Jln U5/19-U5/30)",4,34
"3046",2015,15,"Selangor","Petaling","Bdr Puchong Jaya Jln Bandar (Sri Anggerik Blok A,B,C,D)",6,34
"3047",2015,15,"Perak","Kinta","Anjung Tawas Damai",7,33
"3048",2015,15,"Perak","Kinta","Tmn Malcop",5,33
"3049",2015,15,"Selangor","Petaling","Tmn Pinggiran Putra Sek 1 (Jln PP53-PP58)",5,33
"3050",2015,15,"Selangor","Petaling","Usj 1 (Pangsapuri Jati 2)",8,33
"3051",2015,15,"Selangor","Hulu Langat","Kuarters Penjara Kajang",11,32
"3052",2015,15,"Selangor","Petaling","Seksyen 4 ( Teres B : Jln 4/4-4/7)",6,32
"3053",2015,15,"Sarawak","Sibu","Upper Tong Sang",8,32
"3054",2015,15,"Perak","Kinta","Kg Baru Kanthan",5,32
"3055",2015,15,"Selangor","Hulu Langat","Jalan Sri Putra 1 Bandar Sri Putra",6,31
"3056",2015,15,"Selangor","Petaling","Seksyen U20 (Bukit Rahman Putra Teres A : Jln BRP 1/1-BRP 1/13)",6,31
"3057",2015,15,"Selangor","Gombak","Appt Bkt Rawang Putra",6,31
"3058",2015,16,"Selangor","Petaling","Sri Pjs 8 Mentari Court",188,202
"3059",2015,16,"Selangor","Petaling","Pjs 9/1 (Lagoon Perdana & Rumah Kedai)",150,181
"3060",2015,16,"Perak","Kinta","Kg Das Tambahan 2",78,170
"3061",2015,16,"Perak","Kinta","Kg Baru Buntong",75,156
"3062",2015,16,"Selangor","Hulu Langat","Kuis",64,152
"3063",2015,16,"Perak","Kinta","Kg Sg Tapah Tambahan",69,146
"3064",2015,16,"Perak","Kinta","Tmn Cempaka",81,142
"3065",2015,16,"Perak","Kinta","Bandar Lahat Baru",49,136
"3066",2015,16,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil : Blok 1-18)",80,133
"3067",2015,16,"Selangor","Hulu Langat","Jalan Taming Kiri Taman Taming Jaya",26,127
"3068",2015,16,"Selangor","Petaling","Bt 13 Kg Kenangan",32,125
"3069",2015,16,"Selangor","Petaling","Usj 1 (Angsana Appt)",59,118
"3070",2015,16,"Selangor","Gombak","Tmn Rawang Perdana",31,117
"3071",2015,16,"Perak","Kinta","Rumah Pangsa Sri Kepayang",36,113
"3072",2015,16,"Perak","Kinta","Tmn Pertama",33,112
"3073",2015,16,"Selangor","Sepang","Mutiara Ville Cyberjaya",54,112
"3074",2015,16,"Selangor","Hulu Langat","Hostel Gmi Bangi",47,104
"3075",2015,16,"Selangor","Hulu Langat","Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi",25,104
"3076",2015,16,"Selangor","Petaling","Tmn Puchong Perdana 4 (Flat Blok A-G)",26,104
"3077",2015,16,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52-58)",93,101
"3078",2015,16,"Selangor","Petaling","Seksyen 13 (Pangsapuri Perdana)",57,100
"3079",2015,16,"Selangor","Petaling","Dun Bg Seksyen 14 Teres B : Jln 14/29-Jln 14/49",31,97
"3080",2015,16,"Selangor","Gombak","Appt Desa 1",65,95
"3081",2015,16,"Perak","Kinta","Kg Bercham",28,94
"3082",2015,16,"Selangor","Petaling","Pjs 9/2 - Pjs 9/30",32,92
"3083",2015,16,"Selangor","Sepang","The Arc Condo",22,91
"3084",2015,16,"Perak","Kinta","Kg Manjoi",27,89
"3085",2015,16,"Selangor","Sepang","Taman Seroja",22,88
"3086",2015,16,"Selangor","Gombak","Bdr Country Home Fasa 1",30,85
"3087",2015,16,"Selangor","Gombak","Tmn Wangsa Permai",21,83
"3088",2015,16,"Selangor","Petaling","Seksyen 19 (Flat A Jln 19/15 Blok 1-5)",28,79
"3089",2015,16,"Selangor","Petaling","Tmn Puchong Perdana 5 (Jln Anggerik)",14,79
"3090",2015,16,"Selangor","Petaling","Usj 14 (Subang Perdana Goodyear Court 9)",24,73
"3091",2015,16,"Selangor","Petaling","Seksyen 15 (Kaw Perindustrian B : Jln 15/7-15/6, Jln 15/20-21)",16,69
"3092",2015,16,"Selangor","Petaling","Ss 17/2",11,68
"3093",2015,16,"Selangor","Gombak","Kg Sg Bakau",14,67
"3094",2015,16,"Selangor","Petaling","Tm Pjs 1 Apt Tmn Petaling Utama (Blok A-D  Jln Pjs 1/52)",13,64
"3095",2015,16,"Selangor","Hulu Langat","Jalan 4/4 Seksyen 4 Bandar Baru Bangi",9,62
"3096",2015,16,"Perak","Kinta ","Kwsn Perindustrian Tasek",18,61
"3097",2015,16,"Selangor","Petaling","Seksyen 2",14,61
"3098",2015,16,"Selangor","Petaling","Ss 17/3",16,61
"3099",2015,16,"Selangor","Petaling","Seksyen U5 (Subang Pelangi  Jln U5/122-U5/136c & Jln U5/Ak, Aj, Ah & Ag)",15,57
"3100",2015,16,"Selangor","Petaling","Seksyen 28 (Flat A : Blok 1, 3, 5, 7, 9, 11 , 13, 15, 17, 19)",10,55
"3101",2015,16,"Selangor","Petaling","Seksyen 17 Teres A (Jln 17/2-17/15)",18,52
"3102",2015,16,"Selangor","Petaling","Ss 19/1",8,52
"3103",2015,16,"Selangor","Petaling","Bdr Kinrara 4 ( Jln Bk 4/1 & Sebahagian 4/2-4/4)",14,52
"3104",2015,16,"Selangor","Petaling","Seksyen U6 (Taman Subang Baru)",10,52
"3105",2015,16,"Perak","Kinta","Tmn Kin Mee",9,50
"3106",2015,16,"Selangor","Hulu Langat","Jalan 49-69 Taman Bukit Mewah",11,47
"3107",2015,16,"Selangor","Petaling","Usj 11/3",6,47
"3108",2015,16,"Perak","Kinta","Tmn Tasek Damai",8,45
"3109",2015,16,"Perak","Kinta","Tmn Sri Desa",8,44
"3110",2015,16,"Selangor","Gombak","Tmn Melawati (F)",6,44
"3111",2015,16,"Perak","Kinta","Kwsn Perindustrian Silibinn",13,43
"3112",2015,16,"Selangor","Hulu Langat","Jalan 2 Taman Cheras Jaya",17,43
"3113",2015,16,"Selangor","Petaling","Kd Pju 5 Cova Villa",9,42
"3114",2015,16,"Selangor","Petaling","Tmn Pinggiran Putra Sek 1 (Jln Pp53-Pp58)",5,40
"3115",2015,16,"Selangor","Petaling","Usj 1 (Pangsapuri Jati 2)",9,40
"3116",2015,16,"Selangor","Hulu Langat","Kuarters Penjara Kajang",13,39
"3117",2015,16,"Selangor","Petaling","Seksyen 4 (Teres B : Jln 4/4-4/7)",6,39
